year,country,crisisJST,yhat_baseline_insample,yhat_baseline_outsample,yhat_narrowm_1984,yhat_eq_1984,yhat_hous_1984,yhat_bond_1984,yhat_bill_1984,yhat_ca_1984,yhat_all_1984,yhat_narrowm_2017,yhat_eq_2017,yhat_hous_2017,yhat_bond_2017,yhat_bill_2017,yhat_ca_2017,yhat_all_2017
1895,UK,0,.03252035,.030689308,.034935884,.03183328,,.027801501,.028762249,.031168561,,.034525033,.033627752,,.029376408,.024585674,.03216245,
1896,UK,0,.032520421,.030688995,.034935918,.03183328,,.026236996,.032938249,.031168569,,.034525033,.033627752,,.029789381,.031977877,.032162447,
1897,UK,0,.032520391,.030689046,.034935862,.03183328,,.035184979,.031400945,.031168574,,.034525033,.033627752,,.033055302,.032068044,.032162447,
1898,UK,0,.032520428,.03068907,.034935854,.03183328,,.038907085,.032692064,.03116856,,.034525037,.033627752,,.037274517,.043787144,.032162447,
1899,UK,0,.03252041,.0306892,.034935936,.03183328,,.060713764,.031144552,.031168595,,.034525033,.033627752,,.04972877,.048671436,.032162447,
1900,UK,0,.032520384,.030689141,.034935899,.03183328,,.040570714,.030208962,.031168556,,.034525033,.033627752,,.054864168,.047692042,.032162447,
1901,UK,0,.032520395,.030689092,.034935873,.03183328,.028473044,.046091665,.027698012,.031168571,.011071859,.034525033,.033627752,.034241602,.053448465,.041564412,.032162447,.0095946593
1902,UK,0,.032520417,.030689167,.034935851,.03183328,.072911903,.030345241,.027979996,.031168548,.01732068,.034525037,.033627752,.082968526,.04085239,.034477286,.032162447,.018244667
1903,UK,0,.032520365,.030689161,.034935955,.03183328,.017585889,.037554488,.032427866,.031168599,.011067199,.034525037,.033627752,.023726232,.034561656,.034046549,.032162447,.0084742168
1904,UK,0,.032520387,.030688953,.034935836,.03183328,.038325708,.020755332,.02966151,.031168571,.005873105,.034525037,.033627752,.039435219,.030784611,.029171159,.032162447,.0054566716
1905,UK,0,.032520398,.030688969,.034935836,.03183328,.05506004,.029002298,.029942267,.031168595,.012167765,.034525033,.033627752,.0533376,.033240959,.030101126,.032162447,.0091764461
1906,UK,0,.03252041,.030689064,.034935873,.03183328,.036193401,.032113269,.037314035,.031168599,.0064306771,.034525033,.033627752,.041316621,.031666424,.038575232,.032162447,.010563429
1907,UK,0,.032520387,.030689072,.03493581,.03183328,.0090112127,.034353863,.03568463,.031168651,.0064667296,.034525033,.033627752,.0092578903,.035970673,.041725572,.032162443,.0087386202
1908,UK,0,.03252038,.030689005,.034935802,.03183328,.047373485,.027073331,.02411891,.031168597,.021337193,.034525037,.033627752,.047992829,.036568519,.032772116,.032162447,.013594383
1909,UK,0,.032520421,.030689061,.034935895,.03183328,.026655717,.034781013,.026925934,.031168651,.01471916,.034525033,.033627752,.027831299,.038975459,.029674726,.032162447,.013282113
1910,UK,0,.032520387,.030689165,.034935847,.03183328,.0063432315,.037868921,.035813011,.031168655,.0042594327,.034525033,.033627752,.0092716515,.036190171,.028216975,.032162447,.0036772382
1911,UK,0,.032520376,.030688995,.034935858,.03183328,.071509331,.031817425,.033323724,.031168692,.038752355,.034525033,.033627752,.06875775,.03618611,.027758138,.032162447,.023866987
1912,UK,0,.032520395,.03068893,.034935847,.03183328,.03670891,.033145513,.034154046,.031168645,.0099503156,.034525033,.033627752,.047597006,.039821044,.041431084,.03216245,.016707949
1913,UK,0,.032520436,.030689064,.034935847,.03183328,.036898658,.038572665,.03426097,.031168664,.034557413,.034525033,.033627752,.045994271,.041135017,.046533655,.032162447,.04664769
1914,UK,0,.032520372,.030689158,.034935858,.03183328,.064670287,.02686402,.026142545,.03116858,.043405119,.034525029,.033627752,.065584451,.036502365,.033298913,.03216245,.033628333
1915,UK,0,.032520391,.030688977,.034935977,.03183328,.0069457325,.028153453,.031164177,.031168558,.0091657452,.034525029,.033627752,.0066044782,.032332517,.036337651,.03216245,.0061541065
1916,UK,0,.03252038,.03068918,.034935858,.03183328,.013644074,.087374397,.040114008,.031168697,.018294258,.034525026,.033627752,.014510994,.040873177,.042835623,.032162447,.0078605637
1917,UK,0,.032520436,.030689366,.034935858,.03183328,.012519569,.024352174,.032874901,.031168532,.0017765585,.034525029,.033627752,.012420231,.052293107,.039128326,.032162454,.004118396
1918,UK,0,.032520257,.030689219,.034936115,.03183328,.0030585763,.021324843,.026626961,.031168416,.0013844416,.034525018,.033627752,.0050247721,.045844357,.037561283,.032162465,.0009095741
1919,UK,0,.032520358,.03068861,.034936223,.03183328,.074405737,.049281687,.029210109,.031168507,.026799666,.034525029,.033627752,.090840928,.032565456,.030796535,.03216245,.010951082
1920,UK,0,.032520484,.030688507,.034935832,.03183328,.039743096,.040659156,.046192113,.031168768,.026509911,.034525037,.033627752,.062119592,.030437311,.03954016,.032162432,.042010203
1921,UK,0,.032520264,.030688835,.034935646,.03183328,.025624711,.0093492409,.032542571,.031168649,.037937511,.034525055,.033627752,.035903074,.02821639,.03630475,.032162461,.033804119
1922,UK,0,.032520656,.030688912,.034936253,.03183328,.024823934,.018834462,.022727931,.031168399,.0037646373,.034525048,.033627752,.02393616,.031580333,.028810756,.032162454,.00371055
1923,UK,0,.032520257,.030689685,.034935493,.03183328,.019737052,.033510085,.029741982,.031168533,.014942363,.034525033,.033627752,.01960372,.021166207,.02603583,.03216242,.0097452141
1924,UK,0,.032520406,.030688761,.034935225,.03183328,.021212466,.018818876,.037738312,.031168988,.0047391905,.034525026,.033627752,.02382672,.017407749,.021545442,.032162432,.0063768514
1925,UK,0,.032520454,.030688945,.034934822,.03183328,.013741492,.035255108,.039985958,.031168481,.0030384988,.034525026,.033627752,.016639506,.032889511,.033173483,.032162461,.0066505093
1926,UK,0,.032520425,.030689215,.03493483,.03183328,.01088225,.048370421,.034963682,.031168533,.0018364894,.034525029,.033627752,.012928445,.058483303,.047174446,.03216245,.0077558844
1927,UK,0,.032520402,.03068923,.034935288,.03183328,.045667712,.04082524,.029740553,.031168718,.010835212,.034525029,.033627752,.055580083,.050148193,.043899961,.03216245,.029989794
1928,UK,0,.032520402,.030689158,.034935396,.03183328,.051711988,.029588981,.029794369,.031168476,.0069197682,.034525033,.033627752,.066970699,.034664411,.03759788,.032162454,.018714266
1929,UK,0,.032520402,.030689131,.034935307,.03183328,.053688202,.044775117,.036470216,.031168628,.068594776,.034525033,.033627752,.069911212,.034905121,.040372159,.03216245,.09976767
1930,UK,0,.032520398,.030689111,.034935307,.03183328,.043492086,.017547557,.024977993,.031168437,.090004936,.034525033,.033627752,.040904041,.031450439,.025356248,.032162447,.061826419
1931,UK,0,.032520384,.030689143,.034935407,.03183328,.017561881,.045942545,.032188036,.031168565,.20901555,.034525033,.033627752,.017134102,.035130888,.028788894,.032162443,.071712166
1932,UK,0,.032520413,.030689102,.034935322,.03183328,.063846074,.0045876596,.028534781,.031168642,.0015956273,.034525033,.033627752,.058973696,.023253007,.021415956,.032162447,.0098520024
1933,UK,0,.032520313,.030689182,.034935325,.03183328,.028694788,.054304093,.026273314,.031168515,.043319613,.034525029,.033627752,.031853452,.017390052,.015861742,.03216245,.012494475
1934,UK,0,.032520458,.030688986,.034935381,.03183328,.027773296,.0058838739,.033565219,.031168567,.00090469868,.034525029,.033627752,.031532824,.013456357,.023359913,.032162454,.011816837
1935,UK,0,.032520276,.030689016,.034935396,.03183328,.030669522,.1064849,.030894535,.031168446,.1091529,.034525029,.033627752,.029568294,.029833077,.020713447,.03216245,.046116654
1936,UK,0,.032520421,.030688575,.034935381,.03183328,.017943637,.031230386,.030762361,.031168509,.00019104304,.034525026,.033627752,.020001164,.043189175,.028642662,.032162443,.0032000761
1937,UK,0,.032520436,.030688889,.034935534,.03183328,.036618587,.20730986,.02860648,.031168612,.090462767,.034525029,.033627752,.040084071,.12090646,.032155748,.032162443,.097538181
1938,UK,0,.032520369,.030689046,.034935433,.03183328,.025819475,.040652107,.027865259,.031168474,.037249774,.034525029,.033627752,.030275477,.074517004,.031832438,.032162447,.042580497
1939,UK,0,.032520413,.030689066,.034935437,.03183328,.026466135,.070565268,.030372627,.031168442,.012277937,.034525029,.033627752,.030700143,.082027122,.036651317,.03216245,.017775383
1940,UK,0,.032520384,.030689264,.034935713,.03183328,,.012220488,.027672995,.031168006,,.034525022,.033627752,,.028517017,.035538837,.032162461,
1941,UK,0,.032520294,.030689454,.034935519,.03183328,,.02046336,.026813967,.031168399,,.034525014,.033627752,,.019668037,.034894746,.032162447,
1942,UK,0,.032520398,.030689312,.034935407,.03183328,,.020982388,.027744791,.031168202,,.034525011,.033627752,,.016358703,.033994552,.03216245,
1943,UK,0,.032520141,.030688975,.034935679,.03183328,,.035830535,.027990667,.031168349,,.034525011,.033627752,,.0288911,.031032315,.032162469,
1944,UK,0,.032520361,.030688027,.03493556,.03183328,,.030059258,.028554035,.031167693,,.034525014,.033627752,,.044566587,.032413609,.032162469,
1945,UK,0,.032520406,.030688358,.034935832,.03183328,,.028045222,.027924962,.031167999,,.034525022,.033627752,,.047609691,.03196419,.032162428,
1946,UK,0,.032520391,.030688656,.034935843,.03183328,,.028082764,.026769906,.031168889,,.034525029,.033627752,,.028323984,.029913416,.032162409,
1947,UK,0,.032520413,.030688707,.034935299,.03183328,,.074180953,.027735638,.031167932,,.034525041,.033627752,,.028266741,.02964706,.032162439,
1948,UK,0,.032520402,.030688806,.034935199,.03183328,,.030762129,.028465325,.031169031,,.034525048,.033627752,,.04578954,.029877614,.032162428,
1949,UK,0,.032520454,.030689005,.03493467,.03183328,,.081800573,.028226996,.031167727,,.034525029,.033627752,,.077583246,.030694844,.03216242,
1950,UK,0,.032520432,.030689254,.034934364,.03183328,,.033245277,.027953697,.031169657,,.034525018,.033627752,,.067347392,.032457158,.032162394,
1951,UK,0,.032520354,.030689215,.034933735,.03183328,,.074346095,.027698291,.031167589,,.034525,.033627752,,.04666179,.032578133,.032162454,
1952,UK,0,.032520436,.030689081,.034933195,.03183328,.022464331,.017952589,.033664729,.031169666,.0036982312,.034525007,.033627752,.028709289,.030122815,.04244519,.032162409,.0047215056
1953,UK,0,.032520346,.030689429,.034934156,.03183328,.042507153,.017829629,.030381616,.03116791,.0053357985,.034525007,.033627752,.047610588,.034343652,.045130197,.032162447,.0093030594
1954,UK,0,.032520425,.030689266,.034933895,.03183328,.022193769,.019224884,.025269167,.031169504,.00015746902,.034525011,.033627752,.027392132,.021736592,.040904514,.03216245,.00049577752
1955,UK,0,.032520227,.030688921,.034934327,.03183328,.026469491,.053885367,.03393608,.031167476,.0022877397,.034525011,.033627752,.027004825,.026664862,.052248251,.032162476,.0052699731
1956,UK,0,.03252041,.030688383,.034934405,.03183328,.012461951,.02943464,.036524583,.031169422,.012174716,.034525007,.033627752,.013784214,.03486396,.053500168,.032162406,.017119125
1957,UK,0,.032520477,.030688945,.034934085,.03183328,.027701868,.053410817,.030181924,.031168437,.026258275,.034525011,.033627752,.030946663,.063438512,.053261183,.032162454,.029779632
1958,UK,0,.032520309,.03068926,.034933981,.03183328,.025640495,.018167797,.028037103,.031169008,.000045297133,.034525022,.033627752,.031244531,.054084543,.051099218,.032162458,.00088074565
1959,UK,0,.032520413,.030688794,.034933932,.03183328,.023625389,.041384321,.02584633,.031168066,.00020531176,.034525018,.033627752,.030064696,.02797782,.030905446,.032162458,.00030697582
1960,UK,0,.032520365,.030688638,.034933824,.03183328,.024005871,.028037071,.037065372,.031168738,.0031664318,.034525007,.033627752,.026764153,.021128396,.032629911,.032162435,.0033099982
1961,UK,0,.032520432,.030688565,.034933668,.03183328,.014175755,.049235869,.038730524,.031168798,.007344028,.034525003,.033627752,.016248334,.041278448,.037086159,.032162443,.0053172987
1962,UK,0,.032520495,.030689215,.034932937,.03183328,.020485565,.0083906651,.029553406,.031168627,.0028532355,.034525014,.033627752,.023340203,.042105064,.033617448,.03216245,.0093535036
1963,UK,0,.032520413,.030689692,.034932688,.03183328,.019064894,.053831164,.029280119,.031168757,.0083860494,.034525011,.033627752,.02316458,.035898585,.033944581,.032162473,.0062148608
1964,UK,0,.032520246,.030689385,.034933548,.03183328,.018342644,.02793191,.035786029,.031167721,.0050057312,.034525,.033627752,.023308178,.019704886,.031422392,.032162473,.014059152
1965,UK,0,.032520443,.030688617,.034933161,.03183328,.017971195,.026162971,.042259879,.031169053,.0072905198,.034524985,.033627752,.021601908,.027613662,.040036444,.03216242,.011930557
1966,UK,0,.032520272,.030688774,.03493214,.03183328,.020270506,.02640227,.036586769,.031168493,.024929676,.034525003,.033627752,.024801115,.041128051,.049400974,.032162443,.041073028
1967,UK,0,.032520536,.030688755,.034932587,.03183328,.022055758,.057768926,.030937491,.031168567,.00049495726,.034525003,.033627752,.026664868,.056584585,.048524763,.032162473,.0028230271
1968,UK,0,.032520313,.030689342,.034933105,.03183328,.016703114,.041736688,.036804192,.031168057,.000051071289,.034525,.033627752,.020814359,.035542283,.049369261,.032162465,.000456337
1969,UK,0,.032520339,.030688809,.03493287,.03183328,.02010224,.031927213,.039251432,.031168997,.017124804,.034524996,.033627752,.023649098,.038292237,.046898726,.032162409,.015042474
1970,UK,0,.032520387,.030688778,.034931712,.03183328,.020689275,.033231463,.033493128,.031169089,.02597593,.034524988,.033627752,.024849225,.044460941,.042003315,.032162439,.0225148
1971,UK,0,.032520387,.030688956,.034932684,.03183328,.013114556,.0095047327,.028856622,.031168837,.000048934304,.034524988,.033627752,.016070709,.028512271,.032817837,.032162461,.00052580814
1972,UK,0,.032520309,.030688986,.034932062,.03183328,.0035299514,.051851884,.033630166,.03116771,.0016445151,.034524947,.033627752,.0042786379,.020693222,.025957607,.032162439,.0007230785
1973,UK,0,.032520436,.030688401,.034931909,.03183328,.0031917682,.038168445,.061242767,.031168567,.0062241703,.034524955,.033627752,.0039494084,.025674524,.046079494,.03216242,.012418718
1974,UK,1,.032520249,.030688118,.034932289,.03183328,.022888849,.093337767,.059228666,.03116658,.71885175,.034524914,.033627752,.032910328,.065264106,.07968875,.03216248,.60086793
1975,UK,0,.032520555,.03068867,.034932122,.03183328,.022017168,.0058078784,.032853153,.031169938,2.2703073e-09,.03452494,.033627752,.039621379,.064389318,.081360243,.032162447,4.9228292e-06
1976,UK,0,.032520499,.030690605,.034932978,.03183328,.012325504,.048031781,.035542134,.031166689,.0048809932,.034524925,.033627752,.020701969,.033449151,.080806747,.03216254,.011845958
1977,UK,0,.032519992,.030690286,.034931865,.03183328,.024786066,.0018329305,.026087847,.031169036,.00038578256,.034524921,.033627752,.027979879,.0059119379,.026876193,.032162543,.0011019713
1978,UK,0,.032520052,.030688047,.034933906,.03183328,.0094674351,.054133341,.039211031,.031166006,.01885137,.03452488,.033627752,.01114412,.0074994168,.021752086,.032162461,.013538923
1979,UK,0,.03252041,.030687239,.034931846,.03183328,.004207381,.01591547,.085019417,.03116785,.000029887366,.034524884,.033627752,.0053643938,.019503741,.055321615,.032162312,.0021121663
1980,UK,0,.032520249,.030687442,.034931,.03183328,.0094311852,.067073226,.070082277,.031171644,.000098293196,.034524955,.033627752,.011901436,.089821301,.083169274,.032162301,.017018547
1981,UK,0,.032520358,.030687736,.034929987,.03183328,.024119586,.040837884,.034466047,.031169673,.0032646663,.034524977,.033627752,.03527274,.055420272,.094227172,.032162309,.047219392
1982,UK,0,.032520685,.030688774,.03493049,.03183328,.02326189,.0076315608,.027712865,.031170018,.00040867931,.034524985,.033627752,.03781132,.030971507,.052833367,.032162473,.040112548
1983,UK,0,.032520011,.030689145,.034928303,.03183328,.013182716,.038524158,.033169527,.031167606,.054572076,.034524892,.033627752,.01799435,.0090724649,.019485038,.032162488,.017508293
1984,UK,0,.032520439,.03068752,.034924623,.03183328,.016829304,.025929894,.046593789,.031166986,.000031349246,.03452488,.033627752,.019057099,.016317831,.014319902,.032162275,.00071867474
1985,UK,0,.032520514,.030688353,.034923419,.03183328,.017864661,.039571166,.071022995,.031173903,.00078339357,.034524877,.033627752,.02065669,.048618529,.030143507,.032162391,.011883846
1986,UK,0,.032520279,.030688826,.034920413,.03183328,.010430089,.038263839,.04739463,.031162888,.0009267219,.034524888,.033627752,.013879783,.056443915,.034518298,.032162756,.0064990064
1987,UK,0,.032520488,.030688228,.034923233,.03183328,.011293013,.062016934,.035360463,.031166475,.00042672054,.034524865,.033627752,.014143307,.061948944,.034930449,.032162666,.009654169
1988,UK,0,.032520276,.030688155,.034921374,.03183328,.006411578,.039239608,.043646794,.031153344,.0047449027,.034524791,.033627752,.0081469798,.024461441,.036488965,.032162812,.010483647
