crisisJST,yhat1,yhat2
0,.032960117,.032795742
0,.032407187,.032901973
0,.032413315,.032939781
0,.032407049,.032891244
0,.032575339,.032901853
0,.03211417,.032942548
0,.032316867,.032890216
0,.033293325,.032947771
0,.031490546,.033046156
0,.03297795,.032758616
0,.031973008,.032958772
0,.032638498,.032882474
0,.032314122,.032894686
0,.031866193,.032846902
0,.032696515,.032789744
0,.03092741,.032912817
0,.032842129,.032733541
0,.032334987,.033026334
0,.034886822,.032945082
0,.028459577,.032931034
0,.034133397,.032068893
0,.029087344,.033019651
0,.032673571,.032648958
0,.031774879,.03306663
0,.030935528,.03309137
1,.036188535,.032877248
0,.02951091,.033310842
0,.034300242,.032165375
0,.03082406,.032560233
0,.028473442,.032203335
0,.035247665,.03191882
0,.029653551,.033025552
0,.031749155,.032168586
0,.030154953,.032235485
0,.029303843,.032404456
0,.032694168,.032498527
0,.031161651,.033074345
0,.031116599,.032734435
0,.031004211,.032509245
0,.030950006,.032553513
0,.030697254,.032510497
0,.030159498,.032377016
0,.025581071,.032290306
0,.031070298,.032025225
0,.026406271,.03335334
0,.040076345,.032987561
0,.030328149,.034038451
0,.034441669,.031844597
0,.024497554,.0312226
0,.030468361,.030117517
0,.022749323,.031251922
0,.027551023,.030777685
0,.032432687,.03203658
0,.031720717,.032959871
0,.02535427,.031800348
0,,
0,,
0,,
0,,
0,,.033037581
0,,.033035334
0,.032806162,.033039685
0,.032844897,.033033587
1,.03278457,.033035785
0,.032869413,.033028603
0,.032800503,.033036482
0,.03279338,.033023901
0,.032786496,.03302028
0,.032807734,.033025432
0,.0327668,.03302975
0,.032814696,.033024367
0,.032834735,.033031031
0,.032814816,.033029966
0,.032854546,.033017047
0,.032743033,.033012684
0,.032777194,.032995086
0,.032799415,.033002261
0,.032718826,.033009678
0,.032791372,.032999266
0,.032727636,.033013176
0,.032877896,.033012349
0,.03264726,.033025749
0,.032772239,.032995626
0,.032771003,.033018764
0,.032807443,.033028729
0,.032760665,.033020396
0,.032667808,.033005636
0,.032880556,.032998301
0,.032678124,.033026163
0,.032471735,.032990232
0,.032982498,.032975182
0,.032469533,.033062287
1,.032892261,.032990932
0,.032885402,.033026379
0,.032593664,.033017516
0,.032596201,.032943018
0,.032952342,.032954291
0,.032385889,.033007726
0,.032731716,.032916021
0,.032630563,.032965109
0,.033307906,.032979235
0,.032047872,.033002604
0,.032867737,.032810163
0,.032901544,.032946896
0,.032259479,.032978397
0,.032655332,.03284692
0,.032211475,.032939743
1,.032925226,.032964658
0,.03304353,.033059068
0,.032621454,.033028029
0,.032869048,.032900598
0,.032168802,.03291839
0,.032972887,.032863952
0,.032333814,.032977458
0,.0326715,.032907639
0,.032325778,.032943528
1,.03274183,.032949869
0,.033289708,.033015382
0,.032413039,.033032067
0,.032641962,.032837298
0,.032372747,.0328652
0,.032611538,.032897383
0,.032754708,.032934811
0,.032388583,.032943774
0,.032403246,.032890331
0,.03409427,.032927655
0,.030692987,.033082791
0,.034223549,.032609869
0,.031362988,.033098709
0,.032957345,.032827936
0,.032258127,.032958377
0,.032207005,.032983944
0,.033132549,.032982718
0,.033111475,.033108033
0,.032122444,.033006657
0,.032223102,.032786582
0,.033626489,.03287109
0,.032138005,.033056021
0,.032136098,.032732137
0,.031945288,.032719851
0,.03319744,.032873515
0,.032353841,.033038933
0,.03230685,.032832693
0,.032252401,.032798309
0,.031869967,.032885876
0,.033020057,.032895368
0,.032239404,.033042267
0,.032021884,.032897875
0,.032254003,.032849137
0,.032200824,.032960877
0,.032588143,.03296835
0,.03231759,.032959193
0,.031584274,.032868013
0,.031188468,.03277472
0,.033018421,.032851227
0,.032671262,.033139948
0,.031271759,.032913122
0,.032242481,.032577693
0,.031566769,.032778878
0,.030099601,.032726005
0,.032747082,.032565027
0,.031648379,.033038069
0,.032494783,.032824054
0,.031603292,.032662287
0,.030238589,.032464784
0,.034300156,.032309148
0,.029643107,.032758199
0,.030912571,.031981327
0,.031521581,.032143984
0,.030225305,.032493845
0,.032278474,.032263368
0,.025766823,.032460943
0,.032869413,.031915575
0,.026473699,.033338238
0,.032193352,.03282569
0,.035252199,.033557512
1,.035659794,.033652898
0,.027361672,.032378789
0,.039667517,.030673701
0,.023363279,.031915698
0,.030931311,.029743657
0,.028615613,.030921306
0,.02780875,.031462885
0,.029366121,.031268023
0,.029442078,.031826243
0,.029906783,.032160606
0,.029092222,.032177255
0,.033493455,.032082241
0,.029148979,.03247695
0,.026970223,.03152705
0,.025312627,.031213246
0,.030723026,.031815708
0,.024303976,.033072658
1,.035309099,.032176901
0,.03120663,.033444066
0,.027094128,.032252859
0,.02960711,.030712441
0,.025571262,.031138331
0,.025994286,.030696532
0,.025020186,.03073369
0,.029699106,.031011645
0,.023068195,.031654313
0,.02865907,.030492645
1,,
0,,
0,,
0,,.033032142
0,,.033034123
0,.032888219,.03303387
0,.032845009,.033049006
0,.032813389,.033039525
0,.032806505,.033031389
0,.032874569,.033038266
0,.032873385,.033049393
0,.032798246,.033040032
0,.032878384,.033024129
0,.032840718,.033036094
0,.032728873,.033028945
0,.03287416,.03301454
0,.03278796,.033043057
0,.032900684,.033035278
0,.032787513,.033038978
0,.032880183,.033022657
0,.032781929,.033030424
0,.032820005,.033018637
0,.032798279,.033022892
0,.032740571,.033025768
0,.032906428,.033024125
0,.0327162,.033047479
0,.032835465,.033021908
0,.032835677,.033036869
0,.032799225,.03304122
0,.032743692,.03302592
0,.032775562,.033019986
0,.03289789,.033033721
0,.032774232,.033043738
0,.032800734,.033010785
0,.032701138,.03300694
0,.032806531,.033004183
0,.032715231,.033020262
0,.032816108,.033009198
0,.032727346,.033017796
0,.032751385,.033006355
1,.032780383,.033007134
0,.032735866,.033011273
0,.032816641,.03299991
0,.032614384,.033002015
0,.032949753,.032977376
0,.032949734,.033013787
0,.032697387,.032982703
0,.032882161,.032911491
0,.03247413,.03293401
0,.032676686,.032904536
0,.032671388,.032956868
0,.032664724,.032992911
0,.032561462,.033001933
0,.033120845,.033014603
0,.032655392,.03308934
0,.032820202,.033000011
0,.032572325,.032998472
0,.032732707,.032998681
0,.032794379,.033029933
0,.032676797,.03303561
0,.032828219,.033005904
1,.032689434,.03301727
0,.032530632,.032992288
0,.032883,.032972232
0,.032741539,.033024676
0,.032886725,.032983482
0,.032701153,.032955475
0,.032738626,.032913391
0,.032401431,.032906085
0,.03276369,.032880995
0,.032908279,.032950547
0,.032748379,.032959554
0,.032576013,.032891888
0,.032594014,.032871488
0,.032579597,.032916509
0,.032694146,.032946985
0,.032465242,.032975592
0,.032930754,.032972023
0,.032768387,.03304645
0,.032735281,.033011302
0,.032549664,.032976311
0,.032909568,.03297295
0,.032600272,.033028405
0,.032674469,.032974608
0,.032635253,.032975584
0,.032639872,.032994535
0,.032684818,.03299883
0,.032779809,.03300171
0,.032727927,.033001736
0,.03223712,.032971349
0,.032640714,.032919664
0,.032341443,.033016726
0,.032961033,.033011846
0,.032396287,.033060845
0,.032803655,.032964151
0,.032423634,.032984518
0,.032615636,.032933403
0,.032336134,.03293141
0,.032164346,.032897986
0,.032114111,.032896776
0,.032782499,.032947611
0,.032794073,.033038847
0,.033330783,.032950982
0,.032407999,.032859538
0,.031768735,.032632157
0,.032397412,.032564037
0,.031504128,.032753166
0,.032347474,.032713499
0,.032196317,.032872818
0,.032444421,.032914527
0,.032012071,.032913342
0,.032768197,.03286171
0,.03290524,.032948017
0,.031519119,.032872424
0,.032062989,.032617927
0,.031875957,.032772686
0,.031768788,.03285405
0,.031929761,.032838605
0,.031729378,.032898415
0,.031786472,.032917026
0,.033400223,.032939542
1,.03269206,.033044178
0,.032220386,.032697462
0,.031766005,.032416862
0,.030626321,.032356426
0,.032148734,.032311473
0,.031603552,.032607403
0,.031986199,.032543771
0,.031597383,.032507915
0,.031467307,.032478455
0,.032344226,.032492831
0,.031141832,.032596968
0,.032321598,.03240744
0,.031263877,.032534719
0,.03151647,.032422252
0,.031632103,.032449827
0,.031132966,.032527965
0,.031771459,.032488212
1,.031651229,.032594837
0,.032036506,.032576144
0,.032044653,.032537829
0,.030477682,.032441292
0,.030431541,.032229982
0,.032525573,.032408953
0,.029047428,.032791633
0,.035860937,.032326553
0,.029486449,.033037685
0,.030877747,.03205071
0,,
0,,
0,,
0,,.033038076
0,,.033038076
0,.032851059,.033038076
0,.032851007,.03303808
0,.03285104,.033038072
0,.032851014,.033038076
0,.032851055,.033038072
0,.032850984,.033038076
0,.03285104,.033038069
0,.032851018,.033038076
0,.032851055,.033038076
0,.032850992,.033038076
0,.032851048,.033038069
0,.032851011,.033038076
0,.03285104,.033038072
0,.032850996,.033038072
0,.032851048,.033038069
0,.032851007,.033038076
0,.032851052,.033038072
0,.032850996,.033038076
0,.03285104,.033038069
0,.032850992,.033038072
0,.032851033,.033038069
0,.03285104,.033038076
0,.032851022,.033038076
0,.032851007,.033038069
0,.032850988,.033038065
0,.032851063,.033038069
0,.032850996,.03303808
0,.032851018,.033038069
0,.03285107,.033038069
0,.032850865,.033038076
0,.032851119,.033038054
0,.032850944,.033038091
1,.032851119,.033038072
0,.032851022,.03303808
0,.032850917,.033038065
0,.032851029,.03303805
0,.032850977,.033038076
0,.032851025,.033038076
0,.032851104,.033038072
0,.032850888,.033038076
0,.032851111,.033038046
0,.032850981,.033038072
0,.03285107,.033038057
0,.032850869,.033038054
0,.03285104,.033038035
0,.032851014,.033038069
0,.03285094,.033038069
0,.032851052,.03303805
0,.03285097,.033038072
0,.032851093,.033038065
0,.032850932,.033038069
0,.032850977,.033038046
0,.032850917,.033038057
0,.032851052,.033038069
0,.032850996,.033038087
0,.032851201,.033038072
0,.032850783,.03303808
0,.032851133,.03303802
0,.032850906,.033038069
0,.032851078,.03303805
0,.032850962,.033038057
0,.032851048,.033038046
0,.03285091,.033038054
0,.032850988,.033038039
0,.032850936,.033038057
0,.032851115,.033038061
0,.032850966,.03303808
0,.032851048,.03303805
0,.032850958,.033038054
0,.032850958,.03303805
0,.032850936,.03303805
0,.03285107,.033038061
0,.03285088,.03303808
0,.032851193,.033038057
0,.032850847,.033038087
0,.032850962,.033038042
0,.032851137,.033038057
0,.032850832,.033038091
0,.032850944,.033038039
0,.032851137,.033038061
0,.032850701,.033038098
0,.032851197,.033038035
0,.032850999,.033038098
0,.032850988,.033038069
0,.032850757,.033038031
0,.032851081,.03303802
0,.032850415,.03303808
0,.03285132,.033038024
0,.032850645,.033038151
0,.032851037,.033038069
0,.032850593,.033038091
0,.03285145,.033038069
0,.032850519,.033038151
0,.032851003,.033037994
0,.032850631,.033038035
0,.032851063,.033038024
0,.032850072,.03303805
0,.032850668,.033037946
0,.032850273,.033038083
0,.032851234,.03303811
0,.032850746,.033038195
0,.032850053,.033038057
0,.032850973,.033037938
0,.032850165,.033038102
0,.032850146,.033037983
0,.032851148,.033037953
0,.032849398,.033038083
0,.032854266,.033037819
0,.032848351,.033038188
0,.032849513,.033037197
0,.03284974,.033037376
0,.032850739,.033037838
0,.03284923,.033037901
0,.032849982,.033037625
0,.032850184,.033037845
0,.032851133,.033037979
0,.032850582,.033037942
0,.032849323,.033037674
0,.032850437,.033037469
0,.032849174,.033037685
0,.032851521,.033037566
0,.032848362,.033037748
0,.032850225,.033037331
0,.032848772,.03303761
0,.032851975,.033037614
0,.032848828,.033037879
0,.032849971,.033037338
0,.032849543,.033037443
0,.032849871,.033037543
0,.032848191,.033037521
0,.032849971,.033037368
0,.03284907,.033037741
0,.032848757,.033037689
0,.032850258,.033037625
0,.032850765,.033037864
0,.032847758,.033037733
0,.032849003,.03303716
0,.032849181,.033037458
0,.032848947,.033037622
0,.032849465,.033037424
0,.032847203,.033037376
0,.032850284,.033037137
0,.03284733,.033037521
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,.033038076
0,,.033038076
0,.032851025,.033038076
0,.03285104,.033038076
0,.032851025,.033038076
0,.032851037,.033038076
0,.032851025,.033038076
0,.032851033,.033038076
0,.032851033,.033038076
0,.032851025,.033038076
0,.032851037,.033038076
0,.032851029,.033038076
0,.032851029,.033038076
1,.032851033,.033038076
0,.032851033,.033038076
0,.032851029,.033038076
0,.032851025,.033038076
0,.032851033,.033038076
0,.032851022,.033038076
0,.032851022,.033038076
0,.032851055,.033038076
0,.032851007,.03303808
0,.032851011,.033038072
0,.032851063,.033038072
1,.032851025,.033038083
0,.032851025,.033038076
0,.032851029,.033038072
0,.032851025,.033038076
0,.032851014,.033038072
0,.032850988,.033038072
1,.0328511,.033038072
0,.032850984,.033038087
0,.032851033,.033038069
0,.032850999,.033038072
0,.032851037,.033038072
0,.032851018,.033038076
0,.032851022,.033038072
0,.032851003,.033038072
0,.032851011,.033038072
0,.032851011,.033038076
0,.032851059,.033038076
0,.032850992,.03303808
0,.032851048,.033038065
1,.032851003,.033038072
0,.032850925,.033038065
0,.032851096,.033038057
0,.032850947,.033038083
0,.032851074,.033038065
0,.032850966,.033038072
0,.032850977,.033038061
1,.032851085,.033038061
0,.032850951,.033038076
0,.032851025,.033038054
0,.032850921,.033038061
0,.032850988,.033038057
0,.032851122,.033038069
0,.032850999,.033038083
0,.032850996,.03303805
0,.032850951,.033038042
0,.032850962,.033038046
0,.032850962,.033038054
0,.032851037,.033038061
0,.032850899,.033038069
0,.032851063,.033038054
0,.032850888,.033038076
0,.032850925,.033038061
0,.032850817,.033038072
0,.032851245,.033038083
0,.032852616,.033038132
0,.032849226,.033038162
0,.032851681,.033037644
0,.032850266,.033038057
0,.032851197,.033038035
0,.032850925,.033038072
0,.032851059,.03303808
0,.032850958,.033038095
0,.032851081,.033038083
0,.032851089,.033038098
0,.03285094,.033038087
0,.032850884,.033038057
0,.032850996,.033038065
0,.032850977,.033038098
0,.032850966,.033038095
0,.032850947,.033038083
0,.032850966,.033038083
0,.032850742,.033038087
0,.032850958,.033038069
0,.032851007,.03303811
0,.032850981,.033038113
0,.032850832,.033038076
0,.032850731,.033038042
0,.032850906,.033038042
0,.032850657,.033038076
0,.03285094,.033038042
0,.032850172,.033038072
0,.032850504,.033038005
0,.032851726,.03303811
0,.032851908,.033038247
0,.032849681,.033038035
0,.032850828,.03303761
0,.032850355,.033037871
0,.032850422,.033037927
0,.032850925,.033037886
0,.032850873,.033037964
0,.032850191,.033037931
0,.032850567,.033037815
0,.032850411,.033037916
0,.032850571,.033037949
0,.032849159,.033037957
0,.032850135,.033037871
0,.032851741,.033038165
0,.03285031,.033038367
0,.032850496,.033037949
0,.03285072,.033037871
0,.032850679,.033037931
0,.03285021,.0330378
0,.032847181,.033037622
0,.032853737,.033037435
0,.032848444,.033038367
0,.032851309,.033037491
1,.032849975,.033037581
0,.032850016,.033037573
0,.03284993,.033037454
0,.032850243,.033037439
0,.032850079,.033037495
0,.032850202,.033037443
0,.032850038,.033037424
0,.032849763,.033037409
0,.032849606,.033037405
0,.032849949,.033037476
0,.032850236,.03303761
0,.032850027,.033037674
0,.032850422,.033037633
0,.032850407,.033037677
0,.032849703,.033037648
0,.032850225,.033037543
0,.032849994,.033037659
0,.032850545,.03303767
0,.032849696,.033037696
0,.03284999,.033037584
0,.032850262,.033037666
0,,
0,,
0,,
0,,.033037506
0,,.033037651
0,.032854743,.033037923
0,.032847367,.033039056
1,.032856021,.0330378
0,.032846276,.033038348
0,.032852747,.033037078
0,.032850266,.033037674
0,.032844134,.033037402
0,.032847945,.033036627
0,.03285275,.033037938
0,.032847892,.033038855
0,.032852411,.033037636
0,.032844059,.033037897
0,.032850809,.033037193
0,.032847684,.033038214
0,.032847486,.033037949
0,.032840956,.0330377
0,.032862686,.033037558
0,.032848071,.033040106
0,.032840062,.03303666
0,.032840617,.033034921
0,.032840241,.03303716
0,.0328408,.033038616
0,.032847244,.033039149
0,.0328307,.033040211
0,.032886397,.033038665
1,.032821041,.033043683
0,.032869663,.033032391
0,.032818232,.033036098
0,.032837927,.033031341
0,.032744281,.033033967
0,.032943167,.033030652
0,.032792505,.033058386
0,.032811526,.033033606
0,.032910585,.033031795
0,.032781851,.033049852
0,.032850288,.033026703
0,.032835778,.033031479
0,.032807507,.033034027
0,.032849755,.033026729
0,.032809719,.033030976
0,.032940071,.033025853
0,.03277377,.033033155
0,.032908309,.033003762
0,.032905195,.033015337
0,.032469686,.033009972
0,.032975432,.03296468
1,.032861575,.033061627
0,.032772291,.033052105
0,.032874178,.033012033
0,.032829732,.03303735
0,.032852788,.033039242
0,.032752331,.033030976
0,.032847032,.033022337
0,.032778699,.033043895
0,.032927126,.033040218
0,.032779735,.033050727
1,.032850169,.033026315
0,.032873496,.033031486
0,.032811657,.033034157
0,.032851964,.033015978
0,.03272064,.03301673
0,.032823369,.03300732
0,.032764666,.03302848
0,.032845225,.033028811
0,.032818109,.033036556
0,.032928873,.03303133
0,.032905947,.033033099
0,.032703791,.033010967
0,.03273866,.032977197
0,.032825097,.033001725
0,.032904822,.033030998
0,.032715421,.033028465
0,.032829288,.032996025
0,.032818679,.033021979
0,.032583565,.033030573
0,.033093769,.033007775
0,.032599621,.033079177
0,.032760095,.033011805
0,.032988414,.033031017
0,.032535657,.033077609
0,.032837063,.033006724
0,.033123154,.033051834
0,.032828197,.033083409
0,.032587275,.032983027
0,.032615039,.032940436
0,.032589842,.032998443
0,.032740783,.033032209
0,.032981433,.033056989
0,.032783069,.03307052
0,.032863345,.033008095
0,.032514077,.032990139
0,.032659568,.032954417
0,.03284622,.032992382
0,.03277991,.033022363
0,.032260671,.032979488
0,.032627493,.032921679
0,.032753706,.033028811
0,.032689489,.033065204
0,.032333788,.033010431
0,.03287743,.032969546
0,.032904439,.033062022
0,.032889992,.033019766
0,.03237623,.03291839
0,.032486204,.032829814
0,.032079265,.032878324
0,.032680206,.032883558
0,.032718819,.032986574
0,.032147702,.03297513
0,.032733064,.032872919
0,.032212619,.032971602
0,.032057662,.032924797
0,.032675914,.032915767
0,.031406168,.033037834
0,.031142669,.032911126
0,.034007717,.033016816
0,.032633688,.033449836
1,.033750292,.03301876
0,.033032678,.032813285
0,.032194845,.032567397
0,.03282335,.032307558
0,.029548125,.032338202
0,.033034258,.032072369
0,.031414222,.032757137
0,.031259555,.032686852
0,.031339474,.032645129
0,.033893812,.03293528
0,.03080748,.033299789
0,.033529799,.032755174
0,.030922933,.033037335
0,.032063968,.032801174
0,.031267017,.032911766
0,.032088734,.032923952
0,.031413481,.033016473
0,.032320835,.032905869
0,.033905108,.032942556
0,.029607955,.03289732
0,.032516193,.032131162
0,.031038016,.032562751
0,.031770576,.032474387
0,.034665558,.03235659
0,.026859069,.032466352
0,.031786632,.031397656
0,.030600743,.032444526
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,.033034123
0,,.033035669
0,.032842413,.033031683
0,.032843299,.033032365
0,.032838922,.033033557
0,.032864328,.033032626
0,.032839179,.033034407
0,.032835297,.03302943
0,.032853965,.03302886
0,.032817498,.033033051
0,.032853801,.033029426
0,.032819264,.033035368
0,.032821666,.033033941
0,.032884605,.033036988
0,.03283599,.033046316
0,.032842487,.033035841
0,.032846138,.033034023
0,.032877181,.033037372
0,.032815244,.033037998
0,.032833584,.033026595
0,.032836128,.033031382
0,.032862257,.033036541
0,.032831494,.033037305
0,.032853305,.033030763
0,.032807436,.033033311
0,.032849692,.033030272
0,.032847051,.033037309
0,.032834608,.033037201
0,.032840695,.033032868
0,.032829553,.033034146
0,.032872561,.033034142
0,.032811411,.033037312
0,.03284375,.033027463
0,.03280101,.033032063
0,.032880351,.03303146
0,.032842834,.033040348
0,.032845654,.033031207
0,.032763317,.033026304
0,.032852862,.033021931
0,.032867987,.033040326
0,.032857813,.033040352
0,.032785773,.033027887
0,.032848042,.033019055
0,.03274563,.033033434
0,.032859772,.033026993
0,.032892842,.033044294
0,.032805935,.033045255
0,.032883283,.033022303
0,.032765325,.033028807
0,.032837637,.033017211
0,.032811783,.033027094
0,.032821145,.033027798
0,.032824337,.033026904
0,.032793436,.033028007
0,.032810155,.033025935
0,.03283149,.03303111
0,.032848865,.033034846
0,.03280478,.033031493
0,.032798886,.033021074
0,.032788411,.033021688
0,.032762334,.033025268
0,.032764796,.033026349
0,.032672245,.033033367
0,.032817338,.033034742
0,.032483995,.033063374
0,.033105634,.033039022
0,.032673728,.033116952
0,.032963783,.033040304
0,.032704841,.033034239
0,.031942278,.032997057
0,.032617867,.03293914
0,.032520562,.033122078
0,.033111878,.033154018
1,.033578396,.033154156
0,.032439664,.033084914
0,.033957839,.032815423
0,.031500805,.032904707
0,.032447223,.032575216
0,.032449994,.032754295
0,.03307569,.032907862
0,.032360792,.032926451
0,.032619249,.032794151
0,.032412212,.032868706
0,,
0,,
0,,
0,,.033014771
0,,.033046398
0,.032998484,.032875422
0,.032880694,.033068132
0,.033135571,.033091497
0,.032414813,.033023927
0,.032922376,.03291985
0,.032530308,.033024918
0,.032871652,.033006977
0,.032632224,.033034459
0,.0326708,.033019666
0,.032728352,.033034902
0,.032835562,.03306029
0,.033114724,.033063661
0,.032275125,.033051506
0,.032807127,.032923605
0,.033354536,.033021394
1,.032386258,.033072643
0,.032504909,.032858148
0,.033626217,.032892782
0,.032183256,.033057496
0,.032579631,.032791853
0,.032404125,.032849003
0,.033051461,.03296103
0,.032744624,.033037838
0,.032718409,.032951832
0,.032613393,.032934491
0,.032686777,.032963905
0,.032797009,.032996416
0,.032774225,.03301305
0,.032673951,.033002362
0,,.032991454
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
1,,.032199759
0,,.033016354
0,.032844819,.03264929
0,.032163471,.032827049
0,.031882856,.032956976
0,.032006912,.032970052
0,.033761472,.033109851
0,.032436155,.033350185
1,.03326153,.033031814
0,.03016239,.032998465
0,.035426654,.032750573
0,.030850183,.033444218
0,.03240272,.032752085
0,.033395775,.032841846
0,.03328111,.033124644
0,.029639596,.032835454
0,.032596629,.032318261
0,.030296655,.033041526
0,.038974792,.033004139
0,.030549815,.03360308
0,.031513326,.032076329
0,.029365102,.032087959
0,.032980919,.032506876
0,.030986987,.033173755
0,.03352236,.032858007
0,.025165018,.033039466
0,.049094792,.032347046
0,.02235499,.034943756
0,.039219767,.031178081
0,.028317077,.033141606
0,.033377465,.032601595
0,.028834863,.032595027
0,.031028789,.032277025
0,.032294169,.032813638
0,.027062519,.033058885
0,.034190852,.03232627
0,.032815382,.033463977
0,.024236549,.033031579
0,.042584144,.031574138
0,.020097233,.034023076
0,.036157709,.031059114
0,.02558667,.033378664
0,.029739052,.032726794
0,.027381042,.032794338
0,.039509788,.032804593
0,.017236024,.033596873
0,.024589526,.030048152
0,.038502295,.032755606
0,.015461084,.035577029
0,.023254501,.030641785
0,.013006696,.033315931
0,.3837215,.034314834
0,.0045251586,.045793816
0,.030540178,.019746054
0,.024903875,.024949139
0,.021929108,.030674845
0,.027667673,.026716156
0,.010165765,.026292766
0,.023272488,.02546707
0,.031981941,.030827904
0,.026934376,.032396045
0,.041541182,.02880612
0,.025052322,.02838009
0,.01240093,.025391776
0,.031645462,.023479942
0,.012179029,.028423758
0,.039049443,.026332142
0,.023185257,.029922614
0,.0084791882,.027933083
0,.041055184,.025205605
0,.020307887,.033916414
0,.031042976,.030819952
0,.01269907,.029172143
0,.016943146,.027193015
0,.0056697959,.030265985
0,.009663986,.030181497
0,.0078957295,.037513047
0,.019609796,.042623371
0,.088337161,.048032142
0,.018899551,.048092484
0,.062286433,.028742943
0,.0049457601,.025562977
0,.0040455582,.017082443
0,.0039066253,.017381925
0,.0057205185,.021796634
1,.015132082,.024947969
0,.011783031,.026490338
0,.053019237,.02219349
0,.014655932,.020802623
0,.02732544,.013192173
0,.0015668371,.01087714
0,.016836772,.007640034
0,.0016960758,.011235816
0,.009980116,.0096840607
0,.0060209716,.012651575
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
1,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,.033075452
0,,.03315489
0,.032339033,.0329227
0,.03253182,.032880805
0,.03315144,.033011492
0,.031742573,.033070676
0,.033005718,.032857981
0,.032263581,.03307078
0,.030913953,.033031318
0,.037912432,.032920364
1,.029253008,.03364522
0,.035494819,.032294322
0,.031955935,.032945212
0,.031102661,.032694951
0,.032291487,.032428812
0,.031633884,.032890476
0,.032310508,.033014126
1,.032125589,.033110749
0,.032476548,.033169325
0,.029046219,.033243719
0,.040598631,.032999698
1,.03087429,.034256332
0,.033297043,.032461744
0,.029277597,.032284614
0,.031907175,.032356136
0,.033378541,.032957479
0,.029089762,.033120606
0,.035547335,.032478418
1,.037479054,.033380304
0,.026458994,.033094469
0,.032110337,.031146798
0,.032973949,.032554574
0,.033942655,.033237003
0,,.032624591
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,
0,,.033700299
0,,.031353194
0,.034678794,.03162438
0,.015669037,.033337872
0,.041934043,.030623741
0,.023518402,.035342328
0,.023362596,.033016372
0,.02567796,.032082245
0,.051513717,.033887204
0,.019102523,.035461333
0,.04301608,.02882766
0,.010361718,.030666459
0,.02108125,.027036674
0,.014186157,.031233601
0,.036415841,.032913789
0,.016146909,.036216713
0,.016123064,.031625163
0,.030670574,.03169819
0,.01475622,.035309289
0,.0063410173,.030444372
0,.0080517372,.028242249
0,.058186747,.034852073
0,.0095204096,.044100095
0,.0035892448,.02859807
0,.0070109586,.025104595
0,.018469434,.034869641
0,.054262076,.03873774
0,.0044432492,.031594109
1,.11449187,.017696341
0,.0064719585,.022076653
0,.0011218004,.01205267
0,.0034298669,.0087446235
0,.0046083406,.014537483
0,.0094284313,.017704256
0,.011636207,.016763611
0,.11905006,.015248397
0,.00010523725,.015507685
0,.013574784,.0057827262
0,.00004253312,.014166155
0,.0062350673,.012480075
0,.0015554195,.029027652
0,.18117858,.031740133
0,.0006767778,.039456021
0,.12972526,.01397549
0,.010020642,.020152451
0,.0011396555,.011039866
0,.0007262025,.0055706608
0,.00047411394,.0069234688
0,.000017705061,.0097181508
0,.00025968184,.0099739544
0,.0013098009,.026155341
0,.00020599557,.044796739
0,.085740544,.031620871
0,.000032956585,.048517607
0,.000063801141,.013290325
0,5.0015058e-07,.014147614
0,4.4485447e-11,.017681597
0,4.2829606e-06,.022112755
0,.017982032,.33255419
1,.99999374,.53716737
0,.0024276569,.19530331
0,.000013243368,.00049707788
0,.042185131,.000048394166
0,.0052434355,.00011568692
0,5.5369500e-09,.000013263389
0,1.2722743e-11,6.3559889e-07
0,2.4334798e-07,2.0797156e-06
0,1.2158100e-06,.000098479541
0,.000032110558,.00022222249
0,,
0,,
0,,
0,,.033035148
0,,.033036876
0,.032836486,.033039849
0,.032853048,.033035796
0,.032829359,.033037264
0,.032856602,.03303571
0,.032853,.033039026
0,.032853436,.033037212
0,.032789215,.033034068
0,.032847244,.033028632
0,.032885093,.033041935
0,.032815527,.033045612
0,.032842979,.033029463
0,.03284654,.033033859
0,.03282439,.033038046
0,.032794662,.033032704
0,.032883,.033031914
0,.032825273,.033046279
0,.03285332,.033034749
0,.032840244,.033032302
1,.032866076,.033031125
0,.032784909,.033029851
0,.032851715,.033018142
0,.032819502,.033029448
0,.032851759,.033027861
0,.032828763,.033027753
0,.032846633,.033024181
0,.032798301,.033025339
0,.03284293,.033021048
0,.032846577,.033029303
0,.032812014,.033030234
