year,country,crisisJST,yhat_baseline_insample,yhat_baseline_outsample,yhat_narrowm_1984,yhat_eq_1984,yhat_hous_1984,yhat_bond_1984,yhat_bill_1984,yhat_ca_1984,yhat_all_1984,yhat_narrowm_2017,yhat_eq_2017,yhat_hous_2017,yhat_bond_2017,yhat_bill_2017,yhat_ca_2017,yhat_all_2017
1999,France,0,.032513242,.030639874,.032744497,.03183328,.017527612,.051684901,.033511829,.031306397,.00011358323,.034489825,.033627752,.019805431,.018304177,.019851707,.032160837,.00030919927
2000,France,0,.032513753,.030633925,.033062719,.03183328,.017263062,.034939114,.040506266,.031138044,.00019957127,.034491643,.033627752,.019267548,.053858701,.036542885,.032160033,.005345609
2001,France,0,.032518111,.030636277,.032793179,.03183328,.018082142,.060863577,.035029355,.031456266,.18775064,.034502782,.033627752,.02120137,.069330133,.040777162,.032157913,.14053439
2002,France,0,.032515589,.030650664,.033052791,.03183328,.016990632,.033703271,.027263159,.03113064,.067564674,.034488574,.033627752,.021114571,.049784806,.034219053,.032166563,.15786178
2003,France,0,.032516699,.030663809,.033355802,.03183328,.013941447,.051495828,.026329746,.031367756,.0019671647,.034498263,.033627752,.017527081,.037313741,.029663742,.032168932,.0057383683
2004,France,0,.032516699,.030684562,.032397877,.03183328,.011726675,.013304588,.029348819,.031121379,.0029746501,.034483474,.033627752,.014515572,.02183255,.022526886,.032173019,.0058390726
2005,France,0,.032510437,.030677471,.032256808,.03183328,.01157057,.025544213,.033358701,.031192666,.0018456775,.034482259,.033627752,.014649763,.029222038,.02349044,.03216622,.0023293912
2006,France,0,.032509767,.030638035,.03327832,.03183328,.014437993,.041292295,.036148719,.031245956,.00077289628,.034463007,.033627752,.019156858,.028137982,.03177416,.032169111,.0029124788
2007,France,0,.03251728,.030616058,.031601179,.03183328,.019918779,.074953921,.036374237,.031064345,.0026971002,.034478854,.033627752,.027266912,.042495891,.044029977,.03216701,.0089763245
2008,France,1,.032516692,.030629568,.031965498,.03183328,.02765185,.014283812,.030057129,.03118136,.19901632,.034508366,.033627752,.037052199,.049571548,.044471912,.032165866,.38240397
2009,France,0,.032519072,.030649222,.03192487,.03183328,.043250769,.095524788,.020046446,.031121973,.036392193,.034504145,.033627752,.054287642,.052362096,.026231932,.032168258,.01428128
2010,France,0,.032516073,.030691853,.031961836,.03183328,.020069579,.021754811,.025014197,.031093381,.00053745537,.034468029,.033627752,.023169642,.035283696,.019974533,.032165177,.0036305536
2011,France,0,.032514554,.030704457,.03166021,.03183328,.016695188,.048190005,.033952083,.031154651,.35844481,.034455389,.033627752,.01819792,.032594081,.018991817,.032169405,.02905027
2012,France,0,.032501154,.030670082,.029666981,.03183328,.036164634,.0090420768,.030545436,.030957146,.0026227955,.034454256,.033627752,.037093598,.027127771,.019585278,.032169312,.0066124215
2013,France,0,.032507539,.030622747,.030137064,.03183328,.027852422,.092263386,.029464044,.031149056,.0034962432,.034477919,.033627752,.034218185,.040067967,.029323544,.032158379,.0041289376
2014,France,0,.032516994,.030637955,.031209387,.03183328,.031040756,.0044723875,.028032497,.031037617,.0031016052,.034468055,.033627752,.036834814,.018927203,.030198796,.032162242,.024401424
2015,France,0,.032501455,.030643402,.029842978,.03183328,.032517828,.072079785,.026721334,.031225957,.14616291,.034425456,.033627752,.035087012,.025992244,.028211024,.032159604,.04569979
2016,France,0,.032507941,.030598173,.030951923,,,,,.030949289,,.034412734,,,,,.032161366,
2017,France,0,.032516032,.030610548,.029574927,,,,,.031275727,,.034378525,,,,,.032157432,
1985,Germany,0,.032517925,.030676464,.034538433,.03183328,.029252533,.02930834,.043997955,.031185137,.000071650444,.034521043,.033627752,.032275364,.0273981,.013458611,.032159999,.00016382859
1986,Germany,0,.032519653,.03067496,.034680624,.03183328,.025956895,.027898677,.040295478,.031235434,.00025675091,.034520924,.033627752,.028580157,.031652208,.019259835,.03216039,.0012965362
1987,Germany,0,.032518752,.030679775,.034702092,.03183328,.031802595,.046525318,.034138016,.031177483,.24821793,.034520235,.033627752,.034265377,.040246744,.026035462,.032162387,.13838506
1988,Germany,0,.032518927,.030680664,.034633521,.03183328,.024917588,.034903515,.034903321,.031241823,.0012214252,.03451841,.033627752,.027880503,.036144499,.026116485,.032160893,.0070284214
1989,Germany,0,.032518879,.030681524,.034653462,.03183328,.022015182,.050247408,.048884165,.031195126,.000062904466,.034520041,.033627752,.024503788,.046760701,.043136314,.032161541,.0014078143
1990,Germany,0,.032517996,.030679928,.034585096,.03183328,.018849047,.044802241,.045503311,.031232763,.0080251852,.034509584,.033627752,.020751826,.047296308,.063658088,.032162488,.02861754
1991,Germany,0,.032519735,.030670743,.034804203,.03183328,.020762373,.026060442,.03762731,.031107426,.0030384623,.034518272,.033627752,.023961812,.042010348,.082199894,.032165725,.025920698
1992,Germany,0,.032517064,.030672465,.034498323,.03183328,.019585656,.022958973,.035283647,.031222567,.012704794,.034514286,.033627752,.023275277,.030713577,.081276238,.032162771,.057472657
1993,Germany,0,.032523457,.030680338,.034454908,.03183328,.019278299,.018818017,.027092827,.031140588,.00023613258,.034523334,.033627752,.023777392,.021696595,.040985655,.032165345,.0017461042
1994,Germany,0,.032516766,.030699572,.035096444,.03183328,.024258669,.045270532,.025922747,.031186732,.050018661,.034515783,.033627752,.028749144,.023516553,.022153389,.032168783,.02799868
1995,Germany,0,.03251636,.030683128,.034199432,.03183328,.025422079,.015655974,.033317588,.031062145,.0093602091,.034517776,.033627752,.031018853,.030851217,.016054422,.032168958,.01041014
1996,Germany,0,.032517795,.030673571,.034496676,.03183328,.030780561,.046041824,.035561457,.031150617,.0066530951,.034511372,.033627752,.036352504,.041077632,.012807816,.032161206,.0052980678
1997,Germany,0,.032517601,.030670971,.034430265,.03183328,.030320298,.033429891,.038684309,.031163698,.000042455231,.034516916,.033627752,.035031691,.03614682,.017249813,.03216166,.00030977171
1998,Germany,0,.03251747,.030670349,.034012202,.03183328,.031268563,.033685718,.039055839,.031138841,.0013859773,.03451119,.033627752,.034640748,.034543332,.02501039,.032162286,.0048239264
1999,Germany,0,.032519441,.030672086,.034220353,.03183328,.0244163,.041626647,.032060631,.031122189,.0008609682,.034517083,.033627752,.026562167,.032660741,.026152594,.032161281,.001450863
2000,Germany,0,.032516502,.030675992,.034353122,.03183328,.027378775,.037380293,.037165001,.03115961,.0027700125,.034512673,.033627752,.029792827,.048515279,.037981581,.03216064,.0184958
2001,Germany,0,.032518197,.030673577,.033593398,.03183328,.029688135,.038829949,.035268616,.031181997,.13722415,.034517292,.033627752,.032539263,.042147234,.04162623,.0321608,.11633821
2002,Germany,0,.032517418,.030682448,.03413637,.03183328,.031067077,.025645118,.027198888,.031220457,.39456466,.034498941,.033627752,.03569743,.035704743,.034178976,.032161418,.40908626
2003,Germany,0,.032515544,.030683782,.034102082,.03183328,.031382091,.040561162,.026236137,.031133635,.0020374518,.03449725,.033627752,.034656271,.033583384,.02991965,.032163959,.0052897069
2004,Germany,0,.032514565,.030675082,.033535186,.03183328,.029429642,.023435963,.029391035,.031343512,.0063613942,.034504332,.033627752,.032543749,.028430916,.022985594,.03215627,.010552078
2005,Germany,0,.032514311,.030666865,.033356857,.03183328,.03330218,.037903447,.033183612,.031180058,.0049450863,.034508266,.033627752,.035598665,.037061535,.023189299,.03215589,.0035418335
2006,Germany,0,.03251566,.030662382,.034548629,.03183328,.026385451,.040675491,.035970043,.031503264,.00078062696,.034508046,.033627752,.029058017,.039463185,.031559046,.03215624,.0027669519
2007,Germany,0,.032514267,.030660998,.033668287,.03183328,.026530372,.039795112,.036453556,.031255029,.00058651343,.034504715,.033627752,.028797869,.044277374,.043630131,.032157641,.0023198556
2008,Germany,1,.032515712,.030655652,.03309508,.03183328,.027443688,.024351876,.030979667,.031480577,.36102432,.034507811,.033627752,.029983625,.038170803,.045762833,.032154858,.31020591
2009,Germany,0,.032515906,.030657912,.03377736,.03183328,.027121479,.033805788,.019729123,.031377137,.0099041192,.034476545,.033627752,.030470081,.033379376,.026267363,.03216517,.0085812099
2010,Germany,0,.032516163,.03066113,.033573486,.03183328,.023949236,.029686829,.02471159,.031345647,.0011399229,.034480754,.033627752,.027098423,.029142357,.020094411,.032161422,.0031517146
2011,Germany,0,.032516126,.030665552,.032636151,.03183328,.020265838,.024590634,.034525409,.031558014,.11263547,.034492135,.033627752,.022752589,.03012212,.019263271,.032163445,.029344914
2012,Germany,0,.032515995,.03066604,.032593895,.03183328,.016048089,.032230884,.031121317,.031370595,.0019644599,.034488235,.033627752,.018123006,.034132436,.019768009,.032173753,.0024891607
2013,Germany,0,.032514658,.030664615,.034600355,.03183328,.019626692,.046556484,.029163256,.031412214,.00026269048,.03448955,.033627752,.023059731,.03983707,.029783607,.032171987,.00099328475
2014,Germany,0,.032516435,.030666314,.032436777,.03183328,.022400688,.02833817,.027711002,.031432588,.007048972,.034481686,.033627752,.027258363,.038450249,.03022876,.03216777,.0094481977
2015,Germany,0,.032516219,.0306678,.031921655,.03183328,.019577265,.041922491,.027012428,.031457633,.0082332501,.034477539,.033627752,.02476461,.040285196,.028022874,.0321659,.0078430502
2016,Germany,0,.03251252,.0306578,.033861585,,,,,.031508833,,.03446516,,,,,.032169461,
2017,Germany,0,.03251892,.030647626,.031442527,,,,,.031355046,,.034469027,,,,,.032171927,
1985,Italy,0,.031583451,.026316112,.00050957192,.03183328,.026708273,.024616452,.044668145,.030694956,2.5186628e-06,.031365227,.033627752,.032536488,.015891841,.014158537,.032001492,.000030888314
1986,Italy,0,.031604234,.024468262,.0030275388,.03183328,.021314576,.017167974,.049752243,.029825654,1.0811315e-06,.0305719,.033627752,.02516542,.017326474,.010429769,.031348784,.000017116725
1987,Italy,0,.033391871,.026587926,.00040171295,.03183328,.02133915,.039466564,.055720091,.037483659,.13148722,.030908566,.033627752,.023647292,.030722402,.011915043,.031755932,.028287319
1988,Italy,0,.03143663,.030995345,.00010126608,.03183328,.011667747,.044529282,.064181641,.026832782,.00016644831,.030648053,.033627752,.013377499,.043883033,.019369168,.032650203,.0025832446
1989,Italy,0,.032092076,.026153641,.000025622094,.03183328,.009486882,.052966453,.066234499,.017578831,.000024577004,.028616577,.033627752,.011029959,.052853096,.033239055,.03206531,.0023496279
1990,Italy,1,.031917293,.026914224,.000086812739,.03183328,.0088164788,.030707944,.051774763,.036361881,.049995698,.029109299,.033627752,.010936199,.039746013,.046606384,.031811707,.11541499
1991,Italy,0,.03331526,.026530549,4.7383395e-07,.03183328,.012434206,.029405229,.044903792,.016691504,.0054050139,.027143165,.033627752,.017253971,.033681508,.050332151,.03285487,.096928179
1992,Italy,0,.030628933,.028867194,1.2572149e-06,.03183328,.012783765,.035148684,.056126025,.14036079,.087785833,.032391462,.033627752,.018453326,.02763702,.06052541,.031248285,.063524902
1993,Italy,0,.034174994,.02694235,5.6328548e-07,.03183328,.023052547,.0065055583,.032597553,.0068349238,.000027325132,.029445903,.033627752,.033281479,.021037715,.029053198,.033060431,.0027348499
1994,Italy,0,.030604282,.036406536,2.3194628e-08,.03183328,.03697294,.12582764,.032766052,.14150871,.33296847,.031713419,.033627752,.047941234,.025130751,.020831263,.031895172,.038019951
1995,Italy,0,.032049466,.030803686,5.4304286e-07,.03183328,.020644622,.013109969,.058823965,.0085314391,.00022656428,.029233361,.033627752,.026718028,.031358782,.025498651,.030169263,.013106424
1996,Italy,0,.030603046,.029242516,1.4165209e-12,.03183328,.023537086,.023635788,.042173117,.53684872,.90718448,.029677227,.033627752,.025888333,.036805727,.015954245,.028654311,.044364531
1997,Italy,0,.030509779,.023841845,9.3229502e-10,.03183328,.024129584,.018788492,.033429813,.026587199,.00001903098,.026763929,.033627752,.026094243,.022009969,.018334625,.034213047,.00040635924
1998,Italy,0,.032591783,.022121724,4.7359561e-11,.03183328,.027038043,.046775732,.033134036,.043178435,.000062712679,.024152022,.033627752,.031267114,.024814587,.015315513,.032178171,.0010446474
1999,Italy,0,.03035965,.024276661,1.2622475e-12,.03183328,.026214292,.053712092,.033553399,.051473241,.011055618,.024521345,.033627752,.030656978,.022084914,.009625243,.031573981,.0030540165
2000,Italy,0,.032846585,.021060579,3.0794332e-12,.03183328,.020939818,.048788521,.049701963,.042616241,.00041062839,.02596161,.033627752,.023880688,.077633061,.018114224,.032696687,.004481711
2001,Italy,0,.031516869,.024124818,2.0329257e-11,.03183328,.019173879,.086492218,.041140214,.070593454,.1063487,.023225537,.033627752,.021335607,.094768964,.025197288,.034140103,.054185279
2002,Italy,0,.032139085,.024809072,1.1594053e-09,.03183328,.01456509,.031667557,.030629871,.0097483397,.0041564838,.022388007,.033627752,.016697342,.04909578,.028551826,.035449617,.05124883
2003,Italy,0,.032687996,.030240569,9.2263419e-12,.03183328,.019337334,.047146939,.02784626,.027879894,.0026074017,.023352902,.033627752,.023398453,.033503313,.028045828,.034667231,.010937095
2004,Italy,0,.03067611,.032696638,2.5404297e-14,.03183328,.020720217,.016811321,.030073488,.012595913,.00044271481,.026047872,.033627752,.025546657,.023091052,.021922,.033221144,.0034613777
2005,Italy,0,.030828794,.026261907,9.2071496e-11,.03183328,.016773945,.036701821,.034054916,.020694997,.0029870158,.023497621,.033627752,.021626823,.034151461,.024696797,.032153863,.0048919925
2006,Italy,0,.031274464,.022942919,4.7931281e-12,.03183328,.022240294,.044279411,.036710739,.016184602,.00031245244,.021806505,.033627752,.026538573,.037584834,.033602096,.033538394,.0036922945
2007,Italy,0,.031071659,.02127873,2.1759095e-16,.03183328,.021094359,.045175157,.03608885,.0084670465,.0010090689,.024962034,.033627752,.025661603,.047235433,.046063762,.031938478,.016464429
2008,Italy,1,.031881064,.021109151,7.1344984e-19,.03183328,.025703834,.029859092,.029574728,.0092179682,.25893715,.022960575,.033627752,.031236766,.044075746,.045057371,.031953689,.47278646
2009,Italy,0,.03157869,.026888734,2.3150537e-15,.03183328,.029968338,.029470691,.020540511,.035134621,.0096207513,.017247809,.033627752,.035514548,.038365912,.027019216,.032598,.01549469
2010,Italy,0,.031487215,.033185966,3.1128810e-16,.03183328,.028714655,.042298567,.0268653,.00074599945,.00045100434,.024016351,.033627752,.033338465,.030608363,.021746019,.033518516,.026899315
2011,Italy,0,.029825959,.02837269,3.6200146e-29,.03183328,.026711328,.044848368,.041124608,.058082435,.33673298,.033385508,.033627752,.029817829,.035102755,.026493324,.031995773,.083418936
2012,Italy,0,.028049856,.020730611,2.1346082e-23,.03183328,.03650086,.010898013,.031749226,.004788341,.0019254044,.036592871,.033627752,.040008955,.038746923,.027130933,.031126196,.020200679
2013,Italy,0,.033190757,.021005461,1.2131707e-15,.03183328,.040479898,.035199732,.025244819,.11742505,.24149154,.018897949,.033627752,.044465557,.030522685,.032306485,.029315025,.010856334
2014,Italy,0,.028219042,.032790944,2.4404792e-32,.03183328,.033036686,.01284064,.025806628,.024420846,.0058031138,.012023612,.033627752,.03662147,.018341966,.027230317,.03207976,.02543238
2015,Italy,0,.029120019,.018027106,3.2121353e-32,.03183328,.033497147,.036212239,.027737783,.01059823,.015465466,.011686268,.033627752,.034567486,.018320894,.020799682,.027933992,.018237758
2016,Italy,0,.028274413,.013532371,2.4136986e-30,,,,,.55474424,,.011128048,,,,,.025338335,
2017,Italy,0,.033094395,.013881573,3.8536626e-26,,,,,.10606336,,.015304306,,,,,.02929979,
1985,Netherlands,0,.032160811,.027868228,.0010590462,.03183328,.0334327,.038355429,.050677162,.042012986,.0082774414,.033932578,.033627752,.033320136,.027843367,.017236475,.031621393,.0052094981
1986,Netherlands,0,.032195568,.028192746,.024407068,.03183328,.017429499,.030003808,.041174565,.045853835,.0012655251,.03356814,.033627752,.020572791,.039729122,.025946988,.032201409,.0071881898
1987,Netherlands,0,.032219566,.028025649,.004102482,.03183328,.02365526,.075224496,.03500475,.032027833,.035556607,.033466745,.033627752,.026246101,.060124464,.034697287,.032300033,.090412803
1988,Netherlands,0,.032141861,.028008247,.0030657107,.03183328,.022333698,.03125041,.032482028,.056390412,.0021682354,.033399545,.033627752,.025300523,.035499651,.028885825,.032243021,.0051964796
1989,Netherlands,0,.032772668,.027067052,.0021756431,.03183328,.018167589,.065964393,.047434233,.03838684,.00026837259,.032662816,.033627752,.021842081,.050094653,.040942028,.032845072,.0023837935
1990,Netherlands,0,.031745471,.028478932,.0022462693,.03183328,.025931587,.045354567,.048416466,.032799222,.02146085,.032929096,.033627752,.030831439,.049729746,.05994688,.032786146,.054718181
1991,Netherlands,0,.033521689,.029871644,.00083872053,.03183328,.02561437,.024801105,.038399592,.038911995,.0029205896,.033544771,.033627752,.030266326,.045599028,.070229642,.032334648,.019470477
1992,Netherlands,0,.031719219,.03439324,.00042091424,.03183328,.015431333,.018580394,.034922503,.035624813,.0046529272,.033414613,.033627752,.018591993,.029924076,.071304232,.031950235,.020685675
1993,Netherlands,0,.031579565,.029407782,.0026463876,.03183328,.018057894,.015521974,.025750654,.075321883,.0011871243,.031965367,.033627752,.020496951,.017756805,.032249186,.032038089,.0014155291
1994,Netherlands,0,.032402042,.027611259,.00084019388,.03183328,.014138998,.054656565,.027907666,.037638634,.029847089,.032333232,.033627752,.016538056,.018961417,.018804163,.032802623,.0090876175
1995,Netherlands,0,.031908251,.028538585,.000046598598,.03183328,.01761654,.011406892,.035787702,.06789206,.0023571106,.03169959,.033627752,.022424532,.030350752,.014851279,.032316729,.0025959234
1996,Netherlands,0,.032142356,.027018432,.00071353017,.03183328,.016877312,.053103384,.035208773,.034757618,.0013780973,.031321142,.033627752,.021064565,.045355584,.012574596,.032302771,.0011094161
1997,Netherlands,0,.032167181,.026881833,.0027241115,.03183328,.012227864,.031172233,.039914701,.11020345,.00003006071,.031065272,.033627752,.016014719,.036496203,.019313974,.031380054,.000090572088
1998,Netherlands,0,.03258165,.026830075,.000020356607,.03183328,.017161418,.030689903,.038596801,.028386241,.00037034127,.029825859,.033627752,.020835873,.031156193,.026033521,.032553867,.0021210834
1999,Netherlands,0,.032285176,.027046219,.002759231,.03183328,.010043309,.049274698,.032113355,.12928702,.00219799,.030544695,.033627752,.013041113,.028219117,.027849322,.032335807,.00081722502
2000,Netherlands,0,.032604042,.027340157,.00099373516,.03183328,.0094763367,.035643473,.037509706,.017795773,.000099156496,.029802671,.033627752,.012399648,.054883279,.041342277,.033292569,.0043050712
2001,Netherlands,0,.032955531,.029624077,.000017877748,.03183328,.016368177,.04759651,.033380572,.14506623,.46024135,.032196362,.033627752,.021375898,.047955107,.040185291,.032758974,.077464618
2002,Netherlands,0,.031652436,.033769485,.0017312559,.03183328,.01991328,.021682275,.02726767,.017951069,.056398991,.031796314,.033627752,.027811984,.03738562,.033779562,.034196775,.19935976
2003,Netherlands,0,.032722697,.033197984,.000050963718,.03183328,.022035453,.047092307,.026686385,.15441895,.17549579,.031541832,.033627752,.030509476,.032882124,.028877268,.032183997,.026218781
2004,Netherlands,0,.030301476,.031647656,.000010286994,.03183328,.022870066,.016404936,.02977076,.051660966,.017030947,.031074038,.033627752,.028252987,.023060732,.022390202,.032821894,.011844243
2005,Netherlands,0,.031708181,.023133237,1.1820789e-06,.03183328,.021317642,.037295919,.033677686,.096222132,.010583539,.029397583,.033627752,.025125781,.034630872,.023952883,.032185644,.0029914621
2006,Netherlands,0,.031763468,.023529327,6.9523844e-07,.03183328,.021689657,.042664133,.03654097,.14536136,.010856201,.025935356,.033627752,.025028728,.036234681,.032681897,.03127579,.0036010926
2007,Netherlands,0,.031994734,.026532888,1.1361512e-06,.03183328,.021313028,.046956819,.037542563,.076601095,.0085549001,.028100302,.033627752,.025093181,.047700152,.046746887,.031119116,.0072990409
2008,Netherlands,1,.031950172,.02981231,3.6228482e-09,.03183328,.024269991,.023316685,.032741059,.21826866,.91173989,.032682255,.033627752,.02846753,.042015605,.052024495,.032669928,.50957018
2009,Netherlands,0,.030169539,.029615661,3.1669898e-09,.03183328,.034673046,.039371431,.019625818,.084246747,.0092428867,.028426239,.033627752,.040934827,.037172038,.028936502,.033016503,.004479683
2010,Netherlands,0,.031590056,.02376302,.0019771475,.03183328,.032248329,.026796158,.023898153,.30857638,.07014855,.02402306,.033627752,.037405755,.028650494,.020746356,.032518122,.0063763573
2011,Netherlands,0,.029668469,.025601871,4.2595514e-09,.03183328,.029504387,.019801764,.035476077,.22206986,.72219932,.024568338,.033627752,.033389952,.025975158,.019624341,.035270672,.044420652
2012,Netherlands,0,.032759488,.023535699,1.1444237e-14,.03183328,.043919541,.022672312,.031285569,.13180524,.1220216,.029302357,.033627752,.046023436,.027046479,.018473085,.033795163,.022716979
2013,Netherlands,0,.028516524,.025919037,5.2840096e-06,.03183328,.037808727,.058722217,.029070379,.22096111,.026702411,.037265584,.033627752,.040889233,.034257807,.027754145,.031918027,.0049412651
2014,Netherlands,0,.031487308,.020122174,4.4134790e-10,.03183328,.025032235,.015842851,.028250821,.27829465,.040699039,.030082991,.033627752,.026658807,.032790367,.0285719,.032293282,.01416744
2015,Netherlands,0,.03108244,.024728134,8.1915410e-13,.03183328,.022495385,.058146924,.027622228,.15615866,.23125176,.016633192,.033627752,.022972558,.03913584,.026033161,.032999881,.020792274
2016,Netherlands,0,.028935436,.023053249,.000055698321,,,,,.59447861,,.018509401,,,,,.033404097,
2017,Netherlands,0,.031609092,.018148635,5.3698451e-22,,,,,.32038406,,.025479818,,,,,.035725996,
1985,Norway,0,.033682127,.023508061,.018020632,.03183328,.018338449,.033091825,.039635435,.057098266,.0005906127,.03417718,.033627752,.025600161,.020042513,.044857346,.032179482,.0014495183
1986,Norway,0,.031710152,.028608121,.018680975,.03183328,.0053407541,.01715493,.041204106,.0074384939,.00017881615,.034040488,.033627752,.0060123461,.023214556,.044909231,.033636447,.013702313
1987,Norway,0,.032920081,.0272016,.01433473,.03183328,.0054554269,.032339659,.048006006,.061021194,.007033702,.033930127,.033627752,.0069366032,.039401021,.05435149,.031359807,.018980375
1988,Norway,1,.032584008,.030012831,.01848428,.03183328,.046272095,.023064254,.044321198,.015662316,.00020481655,.034242682,.033627752,.059823297,.031824015,.055644549,.032208115,.022624684
1989,Norway,0,.031656809,.032179214,.014242707,.03183328,.053095657,.029438308,.032275289,.13335967,.00032517512,.034218878,.033627752,.088034593,.02368941,.039231911,.033780932,.0023949859
1990,Norway,0,.033122342,.032176875,.016362604,.03183328,.033968788,.026395557,.035952684,.0060668178,.0043730368,.034834579,.033627752,.046016023,.023201834,.03163673,.034775872,.094655268
1991,Norway,0,.030125234,.033406738,.015032471,.03183328,.04207252,.030836752,.042364947,.057808425,.27236217,.034419823,.033627752,.041850176,.032665789,.024825357,.030894995,.13768609
1992,Norway,0,.032235447,.026303492,.01002653,.03183328,.050826076,.034549352,.04471628,.023867974,.016825579,.034162153,.033627752,.046167318,.036833446,.025091207,.031087693,.089179918
1993,Norway,0,.031426027,.02628817,.015461822,.03183328,.01428721,.014229642,.034145288,.062323097,.000050711591,.033633884,.033627752,.01527442,.030056188,.022908343,.029949948,.00067340356
1994,Norway,0,.030749843,.024097258,.0045707091,.03183328,.012053492,.12228623,.027909167,.08114747,.096876763,.033097971,.033627752,.012170186,.028737554,.01529477,.030857906,.0083537456
1995,Norway,0,.033579748,.025075382,.013176117,.03183328,.020910043,.015395203,.037744444,.068882018,.001730349,.034254972,.033627752,.021992613,.034509651,.015115212,.032441471,.0035768847
1996,Norway,0,.030616954,.030422771,.0071660569,.03183328,.015093136,.062775657,.040973552,.11244682,.01764944,.034095339,.033627752,.019458143,.050665133,.015846264,.032577667,.0032149623
1997,Norway,0,.031743083,.023807,.011068352,.03183328,.01564659,.026557617,.034648247,.042797752,.00003836754,.033898603,.033627752,.021330463,.040587701,.019804519,.032477073,.00032398009
1998,Norway,0,.032158263,.023277292,.071064658,.03183328,.01428899,.071674347,.039532542,.016720675,.0086212512,.033932533,.033627752,.017353687,.04335288,.033214174,.033396713,.073418289
1999,Norway,0,.031900287,.024692437,.0017535248,.03183328,.011500712,.029741336,.039977692,.35904002,.0025254868,.034300435,.033627752,.014792573,.028404504,.041055325,.029975332,.00068353314
2000,Norway,0,.032963663,.027335577,.0067442558,.03183328,.013177849,.044078957,.032665323,.72176582,.5105226,.034294751,.033627752,.01660965,.05664942,.043424252,.028324626,.0050572404
2001,Norway,0,.031658147,.030955648,.045319661,.03183328,.016681975,.043203868,.03439879,.5966807,.92100227,.033838108,.033627752,.02280583,.045979254,.054236788,.035278212,.059269261
2002,Norway,0,.031540819,.027934205,.0012950236,.03183328,.021926036,.026892243,.031920433,.018431121,.020715317,.031234326,.033627752,.028797444,.037714433,.043472275,.03673565,.32241413
2003,Norway,0,.031835508,.026787203,.019265389,.03183328,.022702876,.020652734,.025708951,.44802728,.021805368,.03447558,.033627752,.030253818,.027046898,.027844699,.024843317,.0010405063
2004,Norway,0,.031693421,.027254723,.0020968602,.03183328,.013482431,.022831637,.023522323,.98299873,.95119125,.035188746,.033627752,.01600902,.021741401,.018091448,.026046455,.00084845955
2005,Norway,0,.03149974,.026539467,.00044684749,.03183328,.012099105,.030787272,.031590506,.98775959,.8307392,.035572857,.033627752,.014588014,.02668803,.015235655,.036396928,.00035310356
2006,Norway,0,.031958707,.022646302,.6933378,.03183328,.013473938,.046532441,.039930921,.28273886,.0064394483,.033256494,.033627752,.015574259,.035524074,.019065225,.03957035,.00063280773
2007,Norway,0,.03115423,.020689517,.00015493901,.03183328,.011326822,.046543904,.042040125,.70712477,.010887186,.032296095,.033627752,.015692625,.053128194,.034115106,.035269581,.0011769944
2008,Norway,0,.034453038,.020623159,.00011180163,.03183328,.047687292,.031537816,.03965446,.99134791,.99994767,.032494187,.033627752,.061778147,.053260893,.061610904,.029902704,.63856703
2009,Norway,0,.031076165,.03349936,.049955361,.03183328,.024812499,.044190407,.022212718,.21196114,.0019011408,.029971983,.033627752,.033516325,.037766654,.04120424,.034116104,.00094588741
2010,Norway,0,.033734027,.039351143,.0040872521,.03183328,.013755094,.024622409,.0236519,.99964279,.90516472,.035889596,.033627752,.016904023,.030038344,.031249069,.038626637,.0014864806
2011,Norway,0,.02813982,.048119288,.000035959489,.03183328,.019728174,.018275997,.032202538,.035065293,.30544543,.035396177,.033627752,.020052424,.025902037,.026045254,.039616268,.031325206
2012,Norway,0,.029779986,.024763208,.084961273,.03183328,.017459489,.028801976,.03331152,.99985737,.999973,.038323104,.033627752,.020479439,.026469292,.023163442,.035685141,.015845189
2013,Norway,0,.028009092,.018318042,.15891007,.03183328,.022177355,.060865853,.032270413,.040178664,.000043539745,.031434588,.033627752,.028357076,.036198635,.032836065,.051826194,.0023396634
2014,Norway,0,.032147944,.013147002,6.8713530e-07,.03183328,.024993144,.017477198,.029366648,.94217807,.80442888,.031694777,.033627752,.031154744,.037348147,.033053625,.03421982,.020619761
2015,Norway,0,.029762771,.015284122,.013238836,.03183328,.01942181,.050351996,.027254291,.62774688,.80621088,.032780603,.033627752,.023222273,.043496374,.028198427,.036157195,.024358494
2016,Norway,0,.032210365,.016305547,3.9273236e-06,,,,,.74471396,,.03568605,,,,,.043445498,
2017,Norway,0,.032423176,.028931919,.00018144817,,,,,.48586366,,.034705136,,,,,.042278439,
1985,Sweden,0,.032223783,.024763608,.012777591,.03183328,.020372283,.023720168,.057855442,.028532412,.00031910129,.034123234,.033627752,.02322924,.022759208,.039436117,.032061737,.0039618225
1986,Sweden,0,.031236947,.026909018,.0084902784,.03183328,.019450214,.016627256,.03412712,.026955489,7.4107920e-06,.033994969,.033627752,.022380667,.027727038,.027927339,.031581249,.0006486802
1987,Sweden,0,.032478023,.023108283,.016008729,.03183328,.010497362,.052108958,.036441423,.027428683,.01606077,.034086462,.033627752,.012604238,.029161198,.029017793,.030671978,.015790496
1988,Sweden,0,.030730067,.022419751,.0093147783,.03183328,.0083390307,.022536777,.049405508,.058718,.000030636707,.033795785,.033627752,.01002841,.031762101,.028096002,.031882726,.00054003857
